sentence_id	sentence	sentence_domain	source
9d08df3557dcab5f8e1de75ccc17468dcf02b7d734c363539c5300c3464bea4b	Cierra sus ojos para pensar perversidades; Mueve sus labios, efectúa el mal.		Reina-Valera Antigua (RVA)
9d144e7b408f254a3456bd695f2232c937a106fec2b97ef81105ecc43670e7b4	Mi petición y mi demanda es grande.		Reina-Valera Antigua (RVA)
9d15f440f60afe12a5d5f4e2dca98c4af060b607303c8eee74f098bf2a338375	Mas sabe el diablo por viejo que por diablo.		proverbs https://foxhugh.com/spanish/104-spanish-proverbs-and-sayings/
9d1cd243093b2632de28817439fc558b1aef9a47d78bd09c3c603bd3f893094a	El resoplido de su nariz es formidable:		Reina-Valera Antigua (RVA)
9d213a58b354ff602537799d050e257abc7bf0d1c338b3cd624a4a0854763dfb	No hay mas cera que la que arde.		proverbs https://foxhugh.com/spanish/104-spanish-proverbs-and-sayings/
9d233076d96821933365f870937a2ab84e30ba6e19745978ef010eae9df5decb	E iban hablando entre sí de todas aquellas cosas que habían acaecido.		Reina-Valera Antigua (RVA)
9d241ffb7db8ca5e5aa3939935b765c8b761fcc294a352c670fda74155a44a8b	Para renunciar a la ciudadanía estadounidense debe:		https://www.usa.gov/
9d2ec32ae6adc369c4af6673dd51bc75752d007b8442b262f3613f74d8fa8f29	Mi amor en Cristo Jesús sea con todos vosotros.		Reina-Valera Antigua (RVA)
9d4e30725c2cc2e4d3f3bed513deb603a046f9dde7f28556079391f8cb5933d0	sus vestidos no se envejecieron, ni se hincharon sus pies.		Reina-Valera Antigua (RVA)
9d520ed2e63634eccd25f1b092e98ebcf49ce0e7b7a3ab941d558ff64ef2111e	La gracia de nuestro Señor Jesucristo sea con vosotros.		Reina-Valera Antigua (RVA)
9d53d8e74e8d7ee7aa89b948a0002ec03e609628b9642dbfc0a1dbaa489a76cd	Vacíos sois de Cristo los que por la ley os justificáis;		Reina-Valera Antigua (RVA)
9d574a1f8ed96e8e899e36026355ef042a83e4aa94b44b81c2b8dede5c6a17ab	Las personas nacidas en Estados Unidos son consideradas ciudadanos estadounidenses.		https://www.usa.gov/
9d5a28c8cd9d0ded3adc3024f25d075cc4747cab12564641003c4e61c630d355	Y todos éstos, aprobados por testimonio de la fe, no recibieron la promesa;		Reina-Valera Antigua (RVA)
9d63664759a6e0982ce01cf338b97483cf461159221a6cf346ba4365c4da577f	He aquí, tú enseñabas á muchos, Y las manos flacas corroborabas;		Reina-Valera Antigua (RVA)
9d702136548c0d3bb8f3affb881a6c5d93c42d9bed23a03ea87749eaed582809	Mas al fin como serpiente morderá, Y como basilisco dará dolor:		Reina-Valera Antigua (RVA)
9d702db5e9687458915760a5d508677b645ab991185ea3c586f2b39b8d420982	Leyendo lo cual podéis entender cuál sea mi inteligencia en el misterio de Cristo:		Reina-Valera Antigua (RVA)
9d7422aab83e20313a299d75b27136dccb9f363810c1dafa91f7522998fa5d10	Por Sol Bloom		https://www.archives.gov/espanol/founding-docs/constitucion-faq
9d779f90219958e965d220a4fdd2907d4097039591226582130f697e3d5d9438	¿Por qué pues se bautizan por los muertos?		Reina-Valera Antigua (RVA)
9d78124c86f82e5b785aff6ce3cccf567fee920e7897e7d8d994a3e654cb04d2	y su reino no tendrá fin.		order of mass
9d8e7c37ebfc8e889f3c7da5d86918a886335c6eae3a164ad330d51db1070656	Sean como el tamo delante del viento; Y el ángel de Jehová los acose.		Reina-Valera Antigua (RVA)
9d8f2c3a5de4ff8af9292f4f732625ca23301361f0477df6b16725886bc7e227	Porque mi boca hablará verdad, Y la impiedad abominan mis labios.		Reina-Valera Antigua (RVA)
9d91237444f9e3cc14539b7a20ff77b6f0678b4fbf5900f1c4adb0b194aaddfc	¿Querrá el unicornio servirte á ti, Ni quedar á tu pesebre?		Reina-Valera Antigua (RVA)
9d96215a994c043d123f7b1deb534773f2f9f0486e9b7bd0bae7661df40f812b	¿Ha cambiado mi nivel de actividad?		cdc.gov
9d969f40c8b2fcf5e3490e09c8ce26b5b633224b204749ab7ab202fef36d7fae	Salve a ti, Nicaragua		nationa anthems https://www.hymne-national.com/
9d9fba3b454912ecca7e1cd2d63827743e3710523aea9e238236e3038d6e6263	Entonces el que injuriaba á su prójimo, le rempujó, diciendo:		Reina-Valera Antigua (RVA)
9db92b046eec088fcbcec9594acacc25b0cd101eff4c322b42f5e17d4977882a	De manera que, cada uno de nosotros dará á Dios razón de sí.		Reina-Valera Antigua (RVA)
9db98c1e21c66d10a82901575ba7716b909c0077eee0b6c982f96036db28069b	El necio se excita con la ausencia de ciencia 		Autocita 
9dbf07a429ea4ce05fdac11fb440112487070118f9b19700041834f8ad803a86	Muchos dicen de mi vida: No hay para él salud en Dios. Selah.		Reina-Valera Antigua (RVA)
9dc2bbe56c5f92f0cd5f44cb4ce9382a9d3ef30504e0c44af3b5669429ddb0a1	¿Pueden ayunar los que están de bodas, cuando el esposo está con ellos?		Reina-Valera Antigua (RVA)
9dc4826731868650645ad624aed40fb50aa13baae37a0704add87dda7aa645cf	Hijo mío, está atento á mis palabras; Inclina tu oído á mis razones.		Reina-Valera Antigua (RVA)
9dd80ce98e56f5e4b5e7e18c81d37f27dad864add5f60e2eae3dfa919a716abd	Pues las ramas, dirás, fueron quebradas para que yo fuese ingerido.		Reina-Valera Antigua (RVA)
9ddf227afcb2d16fc5700367c62af0cc66dcc8f950e6189aef1b8da9509ba069	Ya el veis? Le pregunta la raboseta.		Autocita
9de870c8efe1b915d1e80d856c2a419d2b3f12c7d7235324306e0801e74f54c8	Haste tornado cruel para mí: Con la fortaleza de tu mano me amenazas.		Reina-Valera Antigua (RVA)
9dedb344aacc5041b322d7845d94dfe2f52344905eb59a3f5ef08aba61a227f5	Empero iré presto á vosotros, si el Señor quisiere;		Reina-Valera Antigua (RVA)
9e0214595fd5b906536a0860d40113efa91790a5f7e880dcdb0954f4e4c1c6e9	Y los que comieron eran cinco mil hombres.		Reina-Valera Antigua (RVA)
9e153ea20603dd61137a13ac22b5492d746f2b7c901c52ae042091d1f30d6085	Mató sus víctimas, templó su vino, Y puso su mesa.		Reina-Valera Antigua (RVA)
9e18a191f84e3e108b68ee4b4429029610302398da542a5f73b3028fe33f7043	No reprendas al escarnecedor, porque no te aborrezca: Corrige al sabio, y te amará.		Reina-Valera Antigua (RVA)
9e29ae8eec7db0540b109f914e33b7de2b889c8dca6ef9f8bf38fb352716823f	El recibirá bendición de Jehová, Y justicia del Dios de salud.		Reina-Valera Antigua (RVA)
9e301e0c359e79f884825dba23fe626f5465ea02787d0592d4d8df30565147ca	O con los príncipes que poseían el oro, Que henchían sus casas de plata.		Reina-Valera Antigua (RVA)
9e381dfbdf3f9d3852a17e03e6626706f254aa19d822732b4c9df81459c3addf	Todo lo sufre, todo lo cree, todo lo espera, todo lo soporta.		Reina-Valera Antigua (RVA)
9e433fec3ba6df25c479fb8776919c7d52f8553f42dd937a41e7495570b925f2	¿Cuáles son los síntomas de la difteria?		cdc.gov
9e4da62e9e173a743b976fa5f3a4ed8e3a1b900db59591b175e53595aa506fc5	La Oruga y la Langosta		https://es.wikisource.org/wiki/Pr%C3%B3logo:_El_elefante_y_otros_animales
9e53666b04023afaa511425c14bf8457e7a53f8fd4efb62d7c7d6bee91a64ed8	los microorganismos causan enfermedades y que pueden estar en el agua.		epa.gov
9e5a05f7e75357740c2ce068025308563368f878ed612aca84de35974815cd72	No fem que perder el tiempo.		Autocita
9e60274ca017600e1b479445ebd3a9cbba48ea0d9ed342da57933f6470e4b6df	Por cuanto no cerró las puertas del vientre donde yo estaba.		Reina-Valera Antigua (RVA)
9e700485d347f9b74d6c9e1cb45b792a8de33292354b358e34674c18570051f8	Sanballat y Gesem enviaron á decirme: Ven		Reina-Valera Antigua (RVA)
9e74f1114353e440ad964df85f7cd9202b3d24601243a5f2e4cacf93943f1022	Y toda la multitud del pueblo estaba fuera orando á la hora del incienso.		Reina-Valera Antigua (RVA)
9e77551ca04086ce9cff738489a9346f2a29fff4b4e176ce953b51d3992c730a	Y á los demás yo digo, no el Señor:		Reina-Valera Antigua (RVA)
9e7b15773e01859dd51bf7565c763e9ea802f210859b62ba8ba49a1fdd30dcea	"Utilizan el verbo ""acostarse"" para describir esta acción."		https://hf.co/datasets/nyuuzyou/chatgpt-in-russia-qa
9e8b1123d6e4c1149c9ba4574432f45fbb874b10b9511eb08556d877d611dd51	Preparación ante emergencias		cdc.gov
9e94f2f1346f5852070f6d01bee182f899d1151103ab3b661751d521df6521e2	No se abran las puertas de Jerusalem hasta que caliente el sol:		Reina-Valera Antigua (RVA)
9ea18aa676ed73e8858247b3ede4c842463652801e37e48a0c860fdb50aaa28a	Nunca se acerque ni alimente a un coyote que pida comida.		nps.gov
9ea24c9c5e23fe0070bd9fd7de57f696e9541cd1a548ab7091754f9c6e247c2e	Cantad á Jehová, vosotros sus santos, Y celebrad la memoria de su santidad.		Reina-Valera Antigua (RVA)
9ea3584bf3c7ff0bdbf26c806330ac9be5a45c3561518de3f022873c65b31eae	Manzana de oro con figuras de plata Es la palabra dicha como conviene.		Reina-Valera Antigua (RVA)
9ea852283c1ea57ee924b6074df4ff4d05f0734488882a3ac41d51a3d4011b2c	Di á la sabiduría: Tú eres mi hermana; Y á la inteligencia llama parienta:		Reina-Valera Antigua (RVA)
9eb5ec7bed94d526f44c9fc9f9458151d3616df82d905ef0640f3795d3666c84	Indicaciones - instrucciones o señales que guían a alguien en una dirección determinada.		https://hf.co/datasets/nyuuzyou/chatgpt-in-russia-qa
9ec14600f9a866574bd3b1a8e6e2e9c2c1b8f1d19f34b1641770804d93b8b310	la		cdc.gov
9ec206d87699636a15061306e7637a0f8b6b74428599bf360d5214aa10d9ecf7	La familia aisló toda su casa para combatir el frío.		https://www.energystar.gov/
9ecbc540698157db42ca557880123de82c8f2eb1654d982a6df7a4964f5ea966	estado de ánimo general y autoestima		cdc.gov
9ecfac3a7d263c153b90744c6425b3b0007fbf2e14fa741f2afbe7b472feeee3	Palabra del Señor. Gloria a ti, Señor Jesús.		order of mass
9ee70aa6f98233e8f6c3bc0564ab16c9db76a62d78646a872c4559fec2d14638	Los bramius resonaban per tot el coro celeste.		Autocita
9ef0e00251deaa64e24b001fb0186491aadd826a4b0bc44f1974495a80dd1155	Las estaciones cambian en los equinoccios y los solsticios		Autocita 
9ef71ccc6297054d24797500da1a72a74cfddeccab5f864537cdf05639ecde32	hemos por tanto tomado grano para comer y vivir.		Reina-Valera Antigua (RVA)
9efa8623d1837a94bbd82b9826e3f879f33da37bf1af45127f7bb32f4db750bc	He aquí que él buscó achaques contra mí, Y me tiene por su enemigo;		Reina-Valera Antigua (RVA)
9eff27124941ac520b5dfb40663e7528775fe34c5ee140366632ee112ab62bfa	consumidas y utilizadas		cdc.gov
9f235e6e4ca0e14ee49941b7d849561aae1c888d8ff9a690f56c6949d16f083f	Ciertamente yo buscaría á Dios, Y depositaría en él mis negocios:		Reina-Valera Antigua (RVA)
9f36d8344afde07d02a452ce94459294f442ee060c2f96dd76a9704e194e0c19	¿Hasta cuándo angustiaréis mi alma, Y me moleréis con palabras?		Reina-Valera Antigua (RVA)
9f3c7055b41d35164dc0f285dde2648e1e79a6d605dbbe35b56e9770271ff124	Ojalá fuesen también cortados los que os inquietan.		Reina-Valera Antigua (RVA)
9f4678bc33d645da95c6a74b3710665632c42ba949fc426d8860bf9c059e5095	Ni te pueden probar las cosas de que ahora me acusan.		Reina-Valera Antigua (RVA)
9f5154ce48edef0aa89d0d7e5c83ab07ca7739178f813881ac2534bcf65593a4	Un recuerdo para ellos de gloria!		spanish national anthems https://www.lyricsondemand.com/
9f51cd6b59b5b6d604110f6dc7be2133e74d0c8e4c247d1d146293cc6287fab1	Los arabes primero tuvieron ciencia despues religion, Europa primero tuvo religion despues ciencia	general	autocita
9f57ee855b51e8bd881db8f76d11dfadc5c94f4af6440dd4efe2132f0e89b73a	Del mediodía viene el torbellino, Y el frío de los vientos del norte.		Reina-Valera Antigua (RVA)
9f58c7a773881c1871cb86b92da96803d871da7c6667aaea82efeceaaa59ffcd	También dije entonces al pueblo:		Reina-Valera Antigua (RVA)
9f60e670d60cd183ae47eba8167e87998a86cbd88223e129b17dc5251a322b2f	Dos pantallas y numerosos artilugios puestos a nuestra disposición		Self Citation
9f6c845bedf6894245ba0674a45d8c03944a7f141443ed3e8ec21fe454d5b9b2	Las angustias de mi corazón se han aumentado: Sácame de mis congojas.		Reina-Valera Antigua (RVA)
9f7a1e7fc7fc9fb9c6b1d69eb55ece795b4de80b0b8b7898e7fd7bc45b3094cc	Y saliendo, predicaban que los hombres se arrepintiesen.		Reina-Valera Antigua (RVA)
9f7c6a519e43e1e00d12747e24de7966082212145fa0690c07cc6f449b1f8e37	Y traed el becerro grueso, y matadlo, y comamos, y hagamos fiesta:		Reina-Valera Antigua (RVA)
9f8b8e883c2e1de5fd2257e6a3fbd298e616340c2ed3a03c80aa61067dfc490c	En iste zaguer pllaneta va decidir d'enreciar el ritmo d'el proceso.		Autocita
9f9121c61c8526727790a570fb51fc33861139b1cfa268817ecb573cc4c04f03	Parece que aùn respira…¿El vizconde incluso secuestra gente?		https://hf.co/datasets/nyuuzyou/chatgpt-in-russia-qa
9f94b3392aac94d58ce001e61f5352cb32fe13a72d74ce49e0a2869b1ac133e0	Y preguntó uno de ellos, intérprete de la ley, tentándole y diciendo:		Reina-Valera Antigua (RVA)
9f95979b5be09dd88544fe1ee018bbd118ea92aa00c54153cafba5e0bb3a7a2a	sólo tú Altísimo, Jesucristo, con el Espíritu Santo		order of mass
9f9a21029c103f12947f553c77dfda7f2f00b330492e92d759e78188cd62e9d7	Y los echó del tribunal.		Reina-Valera Antigua (RVA)
9f9d25f69063ad01506918525c8bff232621db9cae4e9f838b9b48bab6fc8ebf	Si le arrancaren de su lugar, Este negarále entonces, diciendo: Nunca te vi.		Reina-Valera Antigua (RVA)
9fa5585268c60dccbf9dd13ca0bbc65e45f4da3cfa765ab29db33497396a4ea3	Ayuda para planificar su jubilación:		https://www.usa.gov/
9fa566db4337ec9538e4587ba67a8dd9616ed4b3067506a7264f4cd64c9b50cf	Necio, lo que tú siembras no se vivifica, si no muriere antes.		Reina-Valera Antigua (RVA)
9faacf1a968219f1d93903e20d1ed1a93c5448492a4c33be5c4466b50e789d00	He teniu que saltar-ie per encima.		Autocita
9fb19b5dee1221a33539c47bcdfdc260649a95093f5079f4c3aeced3928305fc	Gracia y paz á vosotros de Dios nuestro Padre y del Señor Jesucristo.		Reina-Valera Antigua (RVA)
9fb5cc2fe0d6d38583e050bb664af0bd13081627131570db5478a280f284e5b6	La enfermedad por Hib causa diferentes síntomas según la parte del cuerpo afectada.		cdc.gov
9fbf00bcad89b54945aaa328c8666dbcdc472e03d7668667b3119af9d8a13e11	Esta librería soporta varios tipos de diagramas.		Self Citation
9fc8af8c72f2a9a92b70ebd18b7143ec428344edfb4b6e2a743930851ea4107e	Teme á Jehová, hijo mío, y al rey; No te entrometas con los veleidosos:		Reina-Valera Antigua (RVA)
9fd0a3876bf2346320cd782afae9a41d55fa9bff74939f83eba08876dd251f3e	De sabio poeta y loco, todos tenemos un poco.		proverbs https://foxhugh.com/spanish/104-spanish-proverbs-and-sayings/
9fd52bdd9c3d327c6aee18c33d1caae00a4273facdded01b588a5d405eab25b2	Mas ahora, porque en su ira no visita, Ni conoce con rigor,		Reina-Valera Antigua (RVA)
9fdf8c45893896c6a24eea18e4f510fc6e0f875cc6d4230b34ca0a22ddf4be1d	Por tanto, consolaos los unos á los otros en estas palabras.		Reina-Valera Antigua (RVA)
9fe2ccfd8924ef8750210fa0c1ba832d2a6251d6b22bb08caa2ae263eafd7d27	¿Con que ha de ser soneto? ¡Hay tal porfía!		https://es.wikisource.org/wiki/A_los_ojos_de_Laura
9fe453ac29780922b7f345e341759f1abe77564a7cbc8756b086b75b1df64792	sea agradable a Dios, Padre todopoderoso.		order of mass
9fe9f06bfe58b146517feae1e4f31d4f6b82a886e71f00fdfc7ed5ac7e5f8d7a	Volumen de agua		epa.gov
9ff2bd2f103859fcdabb458c20918def66e7492c737fda82ec9295c9e0fba6bd	hola esto es una prueba	general	yo
9ff3499bf8fa3c8821734dc035ee5bb793412608e52f33a7c84ab8cb4c730930	así que, llevándole por la mano, metiéronle en Damasco;		Reina-Valera Antigua (RVA)
9ffa90d1b8fa5b1d0d953f8f03490bc21dfe490808a66546cb70f7512679fd95	es un fastidio tener que leer citas religiosas constantemente		Self Citation
9fff99283a5f2e119749f1190449a7173f396baa6ef1742e3f96ce919144b47f	Quieras, oh Jehová, librarme; Jehová, apresúrate á socorrerme.		Reina-Valera Antigua (RVA)
a007e0ca428e2c727a5041979ffea8cb875e970c5bfdaaf425ddf3b0e9809171	La mujer loca es alborotadora; Es simple é ignorante.		Reina-Valera Antigua (RVA)
a00e1d62ad2292f55931566c2eccd1cdfb4442da7d55be431e5f6ebafc04f2c2	Y hacían burla de él, sabiendo que estaba muerta.		Reina-Valera Antigua (RVA)
a033e41f3efa88fcc0b63584f1ca7d57393da70a8eae8484ed4021ae8fdd9ae5	No tendrá respeto á ninguna redención; Ni querrá perdonar, aunque multipliques los dones.		Reina-Valera Antigua (RVA)
a03db46ce9fbafc8fda72a1ee047517525c4dda970ddb726dc567ca9e15bf4c9	La voz es natural, la voz es humana.		common voice
a04525c13679d91c840a1eacda576d4e7f3ea0019c154742d5476c68393c3d9c	Y este es el testimonio		Reina-Valera Antigua (RVA)
a04ae2d2054ecb72076fbc854f08d7199684297a14d2b17dc7a8a3ba50a35bb0	Porque el reino de Dios no consiste en palabras, sino en virtud.		Reina-Valera Antigua (RVA)
a055d6e9e546726064e6b73485aad4ea138a95be090f9346455a5f9b39c1a21d	como la ave solitaria con el cantar se consuela.		https://www.argentina.gob.ar/sites/default/files/hernandez_jose_-_el_gaucho_martin_fierro.pdf
a058149c7e3977248464eaeaa846fea0028ad1dbd25bd4086d9568d971d8e3fc	Este accesorio realzará su individualidad y estilo, agregará ligereza y elegancia a su apariencia.		https://hf.co/datasets/nyuuzyou/chatgpt-in-russia-qa
a05ba5e884f3168fdaa11da2b9e8e5648f3bd1a10eb2978e114f8d76777465b7	Que si fuere mil veces esclava Otras tantas ser libre sabra.		spanish national anthems https://www.lyricsondemand.com/
a05f70024602799ffdab9c8342afee3adf59a62bcc8295fc1d69497cf8d380a5	Yo ni aprendí sabiduría, Ni conozco la ciencia del Santo.		Reina-Valera Antigua (RVA)
a06be80ab827f09271a68e9ea9fa5fe6980985adb83a5a8e44f4d5b8bdae85f3	No ha desechado Dios á su pueblo, al cual antes conoció.		Reina-Valera Antigua (RVA)
a07bed403427f17f5b04d5ae8fd01642fdb7f28319c3f836af80ae33ce99ebf3	¿Sí? Pues luego escribirle te prometo		https://es.wikisource.org/wiki/A_los_ojos_de_Laura
a07c13024184d839724d8b291bedd7550908f373af401162a0f3ed56eb5cb5b9	Las iglesias de Asia os saludan.		Reina-Valera Antigua (RVA)
a07e1e01810dd0d60753b46fcac1fd5b663120d0c519cc058c41a35ad0a2c83f	¿De dónde, pues, tiene éste todas estas cosas?		Reina-Valera Antigua (RVA)
a083fc0f78b2f57043bf5277871f1cd6702b7fb4f7495f573ae4f31e80e3c959	Los fuertes siempre someten a los debiles	general	autocita
a0841fdbb5e35007d500cc0bf730f00cbae9ecdd66aa2ce7f1171099a4ad5c1b	Y tus templos, palacios y torres		spanish national anthems https://www.lyricsondemand.com/
a095566314c20553aacd7dcbba0d5fd2414b588906426b6f6321e1f728cedd93	Milaka gorpu horiek epidemiarik ez eragitea da orain erronkarik premiazkoena.		https://www.berria.eus/ikasgela/berriak/xehetasuna/libia
a0990af7279160315ce8f69919fb507784ad1eeac63c9f49bbeb78f479b96813	Serán muchos, Honduras, tus muertos, ¡pero todos caerán con honor!		spanish national anthems https://www.lyricsondemand.com/
a0b8228b3ecbdc714c969b8620d702ea9268c192ada5e787c973ae1113b88eb0	Mas Moisés, temeroso, no osaba mirar.		Reina-Valera Antigua (RVA)
a0c61752afb03ec0b04a14608b318887be686f0fe4777daeeba65db9890fb61a	Mas ¿qué salisteis á ver? ¿un hombre cubierto de delicados vestidos?		Reina-Valera Antigua (RVA)
a0d1e417cecb9f66dda45dae9a3270abc81e449c004be607f7c6d7a1ac2079a9	Pilato entonces le dice: ¿No oyes cuántas cosas testifican contra tí?		Reina-Valera Antigua (RVA)
a0d3a519ed8a8c4db73afa2a8ae23e9028d4eedc15ef1d4d72515a06d7599575	Y entrando él en Jerusalem, toda la ciudad se alborotó, diciendo. ¿Quién es éste?		Reina-Valera Antigua (RVA)
a0def9e939b4b3f5bf775b0a529a9dea18b29ebbd544caf865916397c3d9b552	Una vez que haya bajado de peso		cdc.gov
a0e9534a76f3f1633d616f32a037f4fb5af597ff9bd5c7ad49bf66fc22a2840f	del vasallo borramos la afrenta, combatiendo en el campo de honor.		spanish national anthems https://www.lyricsondemand.com/
a0f251a4b58373415fa9853da10180f96dd511a1ec44163856384bacdda85b30	Y ellos respondieron: Juan Bautista; y otros, Elías; y otros, Alguno de los profetas.		Reina-Valera Antigua (RVA)
a0fa787d2798fa52b91ff806e646ec573e296339389536009e27c53001588241	Heme hecho un necio en gloriarme: vosotros me constreñisteis;		Reina-Valera Antigua (RVA)
a10788c391281261739dec8136637d9d6c967bee71f41c300874bf8370e9fce1	Sus consejos oían		https://es.wikisource.org/wiki/Pr%C3%B3logo:_El_elefante_y_otros_animales
a10c023ddd8d62e2b7b1104cad4ab81416cd2f1d942d8596496e6537d819a191	Empero vendrán días cuando el esposo les será quitado: entonces ayunarán en aquellos días.		Reina-Valera Antigua (RVA)
a10c33d27374277ce6f2f6bafc3d051e1430f17282033981ee48c0cd1afc21ce	Líbrame de todas mis rebeliones; No me pongas por escarnio del insensato.		Reina-Valera Antigua (RVA)
a117679753ccd407cb65eb51fffec5696e75399bf8d4ce1fcaec446b2a50bde5	Mas ¿qué dice la Escritura?		Reina-Valera Antigua (RVA)
a12adebc2b5c027bfcafe5a8a421893ba65309a7723510e1e20d2da77035b2cb	Y no consentía que alguien llevase vaso por el templo.		Reina-Valera Antigua (RVA)
a136453a914a13ec660ba1058d84ae59d14a82bc128445d6184a01b580389ce4	Sus pollos chupan la sangre: Y donde hubiere cadáveres, allí está.		Reina-Valera Antigua (RVA)
a13a30a339f5e2f53d2927ade2ac956be6bee8c89040d71786e27a0ace166c2e	Vestísteme de piel y carne, Y cubrísteme de huesos y nervios.		Reina-Valera Antigua (RVA)
a144bec94151772c1b8a366e4072d7aa4cc6166c0c46b6559931ddb3955c9654	L'estrapalucio va llegar ta los oius de Dios.		Autocita
a15ae79ab007c52061c44cefedeec653ccb706649fd4aab43df7decc1ae57c75	Mal de muchos, consuelo de todos.		proverbs https://foxhugh.com/spanish/104-spanish-proverbs-and-sayings/
a176f1bb0b9dff96ddac53d22f331634b891e31a3c263b7c3e226b3c8383beac	Unión, e igualdad.		spanish national anthems https://www.lyricsondemand.com/
a17e938f4d4c1032a6a92ecf71fb0584d42eb75a812b1808792e93b7acd1afe5	Porque ¿cuál es nuestra esperanza, ó gozo, ó corona de que me gloríe?		Reina-Valera Antigua (RVA)
a188905bcab6d137d2920e09e0a98cc66519337a0756a0d4ffb789af741528f9	Así que pregunto: ¿por qué causa me habéis hecho venir?		Reina-Valera Antigua (RVA)
a193ba4cfafd999835740ba106c84ee634f64699e3a1563c21dbaea3cc647247	Sepa cómo reportar estafas .     Resuelva sus disputas		https://www.usa.gov/
a19b107ea9d5121727ee794a8042a95b703869fa40613cde336890271f940718	El rico dormirá, mas no será recogido: Abrirá sus ojos, mas él no será.		Reina-Valera Antigua (RVA)
a19e2eef521036a1e781bfa49ddcdf8e655915069b2e9cb7f3a5595d4e2bf72c	Astí no n'hai que aigua!		Autocita
a1cfd87b54aea0394c4ed733729923cc6815afc98fe89871733145e3602ff7d4	Y pasando á Misia, descendieron á Troas.		Reina-Valera Antigua (RVA)
a1d093232d2e1360a64f32cc96a20154701f9f6a17d802ff57103f42efc0ee07	El rey sabio esparce los impíos. Y sobre ellos hace tornar la rueda.		Reina-Valera Antigua (RVA)
a1e8ef265cce8ebd48698a43f445668e83225abed9affcb4ad8fc6253a72614f	mujer mirándose en un espejo		cdc.gov
a1ecb2e325e445c667c4d2c4bbcb55de231bcabe3a39dea507f2ef813b7c2bb4	Entonces revela al oído de los hombres, Y les señala su consejo;		Reina-Valera Antigua (RVA)
a1f81d3b11e69e8b3b19107501a25fe34971e778aac1db3f1b6747de8dc44a31	La plata llama la plata.		proverbs https://foxhugh.com/spanish/104-spanish-proverbs-and-sayings/
a205707ab72debdce7842129b6711f67fcf037b4fb8f11062ef7463d0e06a8c9	¿Quién es el mayor en el reino de los cielos?		Reina-Valera Antigua (RVA)
a20ff5c7111f7b0ac5cc38d274763bce5117050fd22129702b799671e1fcf9c4	Los cuales fueron cortados antes de tiempo, Cuyo fundamento fué como un río derramado:		Reina-Valera Antigua (RVA)
a2125f8c85c3f6aa5fc40633632e4198646cd18ab2eb34e708b5c2c0cb24ccaf	no os entristezcáis, porque el gozo de Jehová es vuestra fortaleza.		Reina-Valera Antigua (RVA)
a224809ee0a2768288dc217f48987b1bef84fbc1ba39c99fde6c86bc3b463d5b	alimentación saludable		cdc.gov
a224d2fae942322c361ab97589a661f4c4784febd239da2a599c76b33e77d867	lista de verificación y lápiz sobre la pantalla de la computadora		cdc.gov
a22c94f3b80268f565e71a681fc04293d9a6cd25d2b50ab4ff92777462ac3479	Los discípulos entonces entendieron, que les habló de Juan el Bautista.		Reina-Valera Antigua (RVA)
a236a3c58a89208f0805c743bbf13e3e40604ebdae933a5f80cbd82878364132	Considerando vuestra casta conversación, que es en temor.		Reina-Valera Antigua (RVA)
a23b826b0bbd05559a779d471efb40bbdff8a22d110b01c71c5e53347dea0081	es para ella, sin torpes amaños su invariable, más firme ambición.		spanish national anthems https://www.lyricsondemand.com/
a24eabc0053329191e03d9df046d9953f82de6c71b65d1b7e18e05d844a6b0c4	Porque la sabiduría de esta mundo es necedad para con Dios;		Reina-Valera Antigua (RVA)
a25ac64545bcc47697396a8faf5ddf189f45db448c92f1825b9a15e81350d5bb	Fueron siete hermanos: y el primero tomó mujer, y muriendo, no dejó simiente;		Reina-Valera Antigua (RVA)
a264586743f9b04b0a0fe20ec8f96a19a0e09145ea4d52747a851f3d2d64c9d9	Como respuesta a una emergencia o crisis.		https://www.usa.gov/
a27199da093bab8b279777c647528691edfaf31d3a102c508a0c42b9b4b22a7b	plazo		cdc.gov
a27ebcb855ebf4f0d836449483f9f2705dff5780f9cf34ca40b85fc568f5b4bc	gritaba el señor; y el pobre en su choza		spanish national anthems https://www.lyricsondemand.com/
a28b4140541eca3740a69401cb958481b23bb3d64d10d2ab04ce3fc82147d128	He aquí que Dios es excelso con su potencia; ¿Qué enseñador semejante á él?		Reina-Valera Antigua (RVA)
a28cd0b7f2c55ed4646e78250f5d2b59309801fee750aed08ad0012903ea7997	¿y cómo creerán á aquel de quien no han oído?		Reina-Valera Antigua (RVA)
a28d19b9d1624cd47b940c4001a8c1265b28b50e79f757eaa3d01b4eb4cf0444	Na primavera florecen tódalas flores		Feita por mín
a295c7ee68a8082f985d275be4357aac586284f6b8a13d2a4bdbb4648613ba39	Estruendos espantosos hay en sus oídos; En la paz le vendrá quien lo asuele.		Reina-Valera Antigua (RVA)
a2aa7915fed9f247fc9ababa7053f8ed1d5bcea50ec6b6269b21d9eb25e3accf	El viaje interestelar es imposible por razones de combustible y tiempo	technology_robotics	autocita
a2bf8e041eea68344e9d58a9a2dfbc1cf1c9e19149d22dc01cfa1d7271e612b0	Programa de cupones para alimentos		https://www.usa.gov/coronavirus
