sentence_id	sentence	locale	reason
4ca5fd0cd88f77dbe30df65c4caa6ba16fe1142ca41174c1c8f647bd4d8a3d15	Механизмы, т.	es	different-language
4de187045386c95e7d1dd94a72ea6dad03ab917c6fe3903192ed31fb93b21e9d	El siguiente diagrama muestra a las localidades en un radio de de Kershaw.	es	grammar-or-spelling
4db3ea5372f83a4fad1054c2d4c444717829efefef8b9a93216d45dff8b61421	Busca implementar la democracia directa en todos los niveles de gobierno.	es	Me dice grabación silenciosa. Debe haber algun error, pues las anteriores se han grabado bien
4de8738e7801ace8b000981270a765e31c59f0145ca9877d0d5fd064941f6d25	Heat, Wha!	es	different-language
4da87325041986ac936e95c99b50da00af0dfe8cbfb77ba4ed512a5fe7d29ef9	A diferencia de su padre orientado a los negocios, William Jr.	es	La frase está incompleta, creo que el programa no diferencia bien cuando un punto se utiliza para terminar una oración o para una abreviación.
4d8eafbe34151bac9292a020e05cae962636ad50382c05871e8911c8fc4e900f	That's life!	es	different-language
4dd3483eb65303849ccd25cc7e06c095a957595eee36c161c1f195697d7e7b4c	El samba carioca urbano es el ancla siglo como la "samba brasileña" por excelencia.	es	Parece que quiere decir es conocido como y dice la samba siglo como
4ca5fd0cd88f77dbe30df65c4caa6ba16fe1142ca41174c1c8f647bd4d8a3d15	Механизмы, т.	es	different-language
4e3c64674340d798a39ac090a4bc245b3398a6bdd454b46ff7126f6ebad4f309	The taxa of the higher plants above the rank of order.	es	different-language
4e649f7b269ec936b766015a8e3e958afade8e8cd5ac9a7468dff5ccae03940b	Tanto お como オ provienen del kanji 於.	es	difficult-pronounce
4e6bb797c69e422a322c52d9f605854eaefb146ed7b9439d1179255505821303	James' Park.	es	different-language
4ef92ff1e0a62029e8900179b5e8c1b55492c510d40cf5cd7d1c519a63e3ab39	Hasta entonces, la cantidad que cada inmigrante podía llevarse era de diez mil marcos.	es	me equivoque al leer, lo siento
4f2ac3be1f4e4adcd7cc1998c5d728ae0d636ce09fb55ac5862239525b72be39	That's So Raven Too!	es	different-language
4f1c45abb59685e665094985ad30c78625287323eb089265666f1c2ef9971116	El monument se encuentra en Monmouth, Gales.	es	grammar-or-spelling
4f35bc658aa25dc674777f709fa292821e6f294a78075a6f19f48966ffed32f2	Then a large river lay there up into the land.	es	different-language
4f646077d673798c9809a0403ecfc8dc40a03c0cd936a67b8e3df2809b3515f5	Incluye apariciones de Nigel Lawson, Geoffrey Howe, Brendan Barber y Alastair Darling.	es	different-language
4f720d65911a344a0788b15b0dbd165919dd968b25b02a0c4b700ad8c316b2fb	Sin dicho reglamento ese instrumento jurídico no tenía funcionalidad ni consecuencias prácticas alguna.	es	grammar-or-spelling
4f2ac3be1f4e4adcd7cc1998c5d728ae0d636ce09fb55ac5862239525b72be39	That's So Raven Too!	es	different-language
4f90e55b9d5fdd27bccb567bc40bc633ed7c5abc97cac1081d748057826062fa	Thomas More.	es	different-language
4ee4db4ca8f0df49ec4e19475cf6c03a07c7286981f1fe8abb3b7414c2cd5b67	I would love to hear Dudamel remake this recording when he's awake.	es	different-language
4fb993496954b415e4a39b0ab2d08857531d31ac489141f0bd1ea20da2660299	El episodio presenta a Jodie Whittaker como la Decimotercer Doctor.	es	grammar-or-spelling
4fb993496954b415e4a39b0ab2d08857531d31ac489141f0bd1ea20da2660299	El episodio presenta a Jodie Whittaker como la Decimotercer Doctor.	es	different-language
4f2ac3be1f4e4adcd7cc1998c5d728ae0d636ce09fb55ac5862239525b72be39	That's So Raven Too!	es	different-language
4fa9f35b75b3252ef05cdda5b3f0175ac9b2384d82b4dfd04fb6c1f36808cea6	Pese la captura en se emite ese era el fusilamiento.	es	grammar-or-spelling
4ee4db4ca8f0df49ec4e19475cf6c03a07c7286981f1fe8abb3b7414c2cd5b67	I would love to hear Dudamel remake this recording when he's awake.	es	different-language
4fb714ecf8cf474f710cc775ac36d6fed53ddc837d73555c746f420a830b84b3	Cairo" demostraron la gran creatividad musical del combo.	es	grammar-or-spelling
4fdc4842f8fd10b863d748ba83d3911d068c17d67835b13ebd15b660be8be950	Posteriormente se encontró un número mayor de hablantes en el territorio argentino.	es	different-language
4fe9ef499ecb636b476ffb312be27367bf283c04e4890ea8832ae96ecb09a7d7	The Population biology of Plants.	es	different-language
4ee4db4ca8f0df49ec4e19475cf6c03a07c7286981f1fe8abb3b7414c2cd5b67	I would love to hear Dudamel remake this recording when he's awake.	es	different-language
5000b14f4eec6fbdbb6808b52c4ebbf22e5a93baddae765d92ee3b7e10177082	Se encuentra a una altitud de msnm a km de la capital nacional, Zagreb.	es	grammar-or-spelling
5002be9a681e45dcf65b3233ad8567f19434a9dde745d94549593f68ae3f33f7	Самый высокий человек в мире.	es	different-language
501edf0adde6c66e3b0e804a1f31f7307ee0907a5168ca5e7513b72405862bb4	Moog Co.	es	different-language
4ffec6a799b690206bf18cdc2b43285303fead7aecbf99502c30783b10673b54	Estas Lira populares fueron publicado por muchos maneras como folletos, cancioneros y cuadernillos.	es	grammar-or-spelling
50203c525a6be9098e5b2c1ea0d2c4daac9274e8f66ad21a8b734da6780f1e15	Ellos son descritos como siendo inexplicablemente miedo a los caballos.	es	grammar-or-spelling
501edf0adde6c66e3b0e804a1f31f7307ee0907a5168ca5e7513b72405862bb4	Moog Co.	es	different-language
500e165731c010f3643937b999b24808fe77d5edb6f02e0144a52afd028dc8e3	Liddell ganó la pelea por decisión unánime.	es	difficult-pronounce
5002be9a681e45dcf65b3233ad8567f19434a9dde745d94549593f68ae3f33f7	Самый высокий человек в мире.	es	different-language
506a79705746de206d70e465d776373806da13135f8385e52abe0ab6be04502d	Le Tartre-Gaudran	es	different-language
50a572b1e94e0cc7ca4dc5b7636e558d3c912d6965c3eafe2c32ea751a009343	Recibió una muy positiva contestación de Rutilio Ruiz.	es	grammar-or-spelling
509f96dcb7d12e848765f91de3665cb36e3ac221240dee8f291c43ad83f07f80	El libro de Diana" es su más reciente novela.	es	grammar-or-spelling
508e07d9c1ffa51a254c323caec2d1adac823078e26ab84216adfd705e3928dd	En total actuaron seis peritos ingenieros.	es	grammar-or-spelling
502c6287ca724b8f297ee3b8be32ea7a091a5ccb322ff92944b869b7107af9b4	The Album", "Lords Of Oi!	es	different-language
5041b555bca18018b3243161958f20ac397299a46b32d674dd772d0b83fa5cdb	Estos son fuente de ejemplos muy importantes.	es	grammar-or-spelling
506921416686fc9af07e5a2f58955295cb14f0afd882b07a7b2d3e521f7fc665	Fab., lib.	es	difficult-pronunciation
505f134a692ab2fe9d4a0bc7ef041da499eacafe1f340ecacca36f747a66d8de	Una teoría alternativa, expuesta en el relato de Óscar Wilde "The Portrait of Mr.	es	grammar-or-spelling
507d2b86cb1dccced9da9c29129021a0dbf2015e97315c91016e9ed85671212e	Yūko Takeuchi	es	different-language
5048400931adbcc821d09f744c8a55ed29e394a364ad889ce1bf1ee7e4042a80	En aquella oportunidad interpretaron canciones como "Mr.	es	grammar-or-spelling
50b7dd49720711c55dea018f4bf09c5ff9fd8514a8c9cd7db83c6249cfc4d3cf	Sin embargo, al tratarse de una palabra en alemán, este sonido no debe omitirse.	es	different-language
50cd69f1c6ee82ee48340138507e8c8f533b6d35c45bdbc19be7ec6b497551e5	Aquí entró a estudiar el bachillerato en el Instituto Barros Arana.	es	offensive-language
5002be9a681e45dcf65b3233ad8567f19434a9dde745d94549593f68ae3f33f7	Самый высокий человек в мире.	es	different-language
50fc608b937d867be5644823d04a40f9d11f7706fbbcba17f30619d0ad449eb4	Estas montaña es una parte del sistema de las Montes Tenasserim.	es	grammar-or-spelling
5002be9a681e45dcf65b3233ad8567f19434a9dde745d94549593f68ae3f33f7	Самый высокий человек в мире.	es	different-language
5131a85b41ad950345ebdba6d8b30c307ee75ed7f0a6f563cd1841b0ddaa7e62	Ocupa el cargo de presidenta del concejo municipal de Santa Cruz de la Sierra.	es	grammar-or-spelling
515f94cb5a219bf7b4ba88e40f7605c72a91cf6808c41ada5d844ff17b4e6035	Es un tratamiento exclusivo y que ha sido desarrollado conjuntamente por cirujanos y dentistas.	es	grammar-or-spelling
51334c43f54c16efbc7bad2176b0015a557cecbcaa90751f184e9de22317cfc2	Perry acompañada Aguilera tocando el piano durante la interpretación.	es	grammar-or-spelling
515c559ca26cb0e40d06be2047d3ab6be314b955a7187c901fdd3125dbef5c29	Tras los ataques japoneses a Malasia, los Hudson del Escuadrón No.	es	grammar-or-spelling
516e9571f7a315f0abed8eb25585691ef38a4370e2471add1d9f1c38d2ae6675	Antunes y Mateus, consideran que lo más probable pertenece a Jurásico superior.	es	grammar-or-spelling
51029c6c712c8ae5948b036ba52e75135ff577d99b1805e5380ec04bb6f87b46	Louis tuvieron establecieron ciertas conexiones con Utah.	es	grammar-or-spelling
5132b7acef957e6a995079f3cdd02194297049745ddbe3e49b9310ff2cf6ba93	Robert Appleton Company.	es	different-language
51c3a2818c613d55fc54d72073cb9348a4ee21b63380e87f1e06d251b1f13042	La clasificación es un ejemplo reconocimiento de patrones.	es	grammar-or-spelling
522bb085fc71d01f9b8cf78e0149962cf822fd7de172f4cacba4c3b97864d565	Skarsgård es ateo.	es	different-language
5241228547e3ef11b0b252adf500d0d4be378294cf6a26eac48e8dd47434b092	Vota SÍ"".	es	grammar-or-spelling
516cea55ebb6958521f00ca731c4106783b673112d2f8a7528488d00e2e47d14	Напечатано по приказанию г. Министра Внутренних Дел.	es	different-language
523ac0d9fa1e35353cd4d573fda9d228bedf4fc71a4410a8b647e15f27e5bc68	Además, tocó brevemente con y Abe Lyman.	es	grammar-or-spelling
5250ae9f9f36b63f874ce3ccccf58212d36bbeda2a946b40d18d34fe1db31474	Lou Reed se pensó como Acid Queen.	es	offensive-language
5250ae9f9f36b63f874ce3ccccf58212d36bbeda2a946b40d18d34fe1db31474	Lou Reed se pensó como Acid Queen.	es	grammar-or-spelling
5258086e390653ecd01ca1935ecc969421ba25179418fab9d1f2785adac290c2	Los coches tiene dos niveles a los que se accede mediante escaleras.	es	grammar-or-spelling
5258175943e58dc8cd419549c973997dcf7b2628e03c4b80ca946e5fbba764f3	Dicho procedimiento requiere cotizaciones de cuando menos seis instituciones.	es	grammar-or-spelling
523ac0d9fa1e35353cd4d573fda9d228bedf4fc71a4410a8b647e15f27e5bc68	Además, tocó brevemente con y Abe Lyman.	es	grammar-or-spelling
516cea55ebb6958521f00ca731c4106783b673112d2f8a7528488d00e2e47d14	Напечатано по приказанию г. Министра Внутренних Дел.	es	different-language
52616908826a585010acdf245fc746cf90c5a90ee139e467ac206bd33bfe6e49	Junji Koizumi	es	grammar-or-spelling
52616908826a585010acdf245fc746cf90c5a90ee139e467ac206bd33bfe6e49	Junji Koizumi	es	different-language
52381f180c36ed0af08fe199b05da3d501dfc0890d63f181fd9184b8c353498d	Қоғамдық-саяси апталық.	es	different-language
516cea55ebb6958521f00ca731c4106783b673112d2f8a7528488d00e2e47d14	Напечатано по приказанию г. Министра Внутренних Дел.	es	different-language
52381f180c36ed0af08fe199b05da3d501dfc0890d63f181fd9184b8c353498d	Қоғамдық-саяси апталық.	es	different-language
522f04d121b099254e9f5fee2dd3b8bcd5a70f375c2e7d88e8cdbca096b8d195	Juntos viven en Bogotá, aunque su procedencia es Medellín.	es	grammar-or-spelling
527b71671f48fe378d4af89151223468f01b63db6212c4bec624ef6c60b6ac4e	P. Hitchfield,contiene una novedad que modifica respecto del canal Beagle y su desembocadura oriental.	es	difficult-pronounce
527da89071bd497e061a60e70b2ad422533e2dcf3d2cf0ecd59ba4d61369d04a	Sera parte del álbum debut de Sofia.	es	grammar-or-spelling
5282c73f149b29acc4993dedd844b7f5ef15ba0320c41ad36edee2ac6bbadd31	El resto de tramos se cobra cómo en el abono tarifa plana.	es	grammar-or-spelling
5213fe407b483941237f1de3418adf9665ffaec929a04ed90c4bcedac63aa0a2	Tras pasar dos años en el servicio militar, en fichó por los St.	es	difficult-pronounce
52781d29deb13ce375af41a4577ef9d7eb9151cbe890a43348789db1dc0742f9	Su hospicio para viajeros de San Moritz, cerca de Hildesheim, se haría famoso.	es	difficult-pronounce
516cea55ebb6958521f00ca731c4106783b673112d2f8a7528488d00e2e47d14	Напечатано по приказанию г. Министра Внутренних Дел.	es	different-language
5280c686ff5f62215b00729d51abd48636f8dd943a1683b9cfbb7c193bfc2f7b	Klein" con Alain Delon y Jeanne Moreau.	es	difficult-pronounce
5289d89b37fe869a1a8b23ab2a2e9b721558ee37799291c03e87abc195dc76d5	El mandeo tiene además dos pronombres recíprocos, "ham" ‘cada uno’ y "hədādā" ‘uno más’.	es	difficult-pronounce
5288a6717d2ecb9907ae84df8b194bdab360ea3b9595ef3eaf238109bbe16da3	En Cornell, pertenecía a la hermandad Quill and Dagger.	es	difficult-pronounce
526fe0eac75a93276d067286349483458133ce4582bc732bf84c2e5513269072	Does This Look Infected?	es	different-language
52922046256e650e954a02d5f899a82c038f194de43b0c4ff1f3b7d8d617939d	Aureliano cita una pasaje sobre el tema de las lombrices.	es	grammar-or-spelling
52c1d7d0fcdf30778c7825df3c396bbb8142b11db0a6f25af8d89378bce3fd09	En mucho gira actualmente alrededor de los Centros sociales.	es	grammar-or-spelling
52dc996aba24585645995cc8c872e43c9d2d1fad1195ddf86ae6d99300520f01	La característica predominante era el valle y más norte el cañón del río Cauca.	es	grammar-or-spelling
516cea55ebb6958521f00ca731c4106783b673112d2f8a7528488d00e2e47d14	Напечатано по приказанию г. Министра Внутренних Дел.	es	different-language
52dc996aba24585645995cc8c872e43c9d2d1fad1195ddf86ae6d99300520f01	La característica predominante era el valle y más norte el cañón del río Cauca.	es	grammar-or-spelling
52f75e565acecf1e8d582f6f9395914ca45ebba6886c47b207a8ebcb4bef1759	McGraw-Hill Interamericana.	es	different-language
52f2460ef1ef912df919669d95844b31464ffc2afc99e61b8c8830fb63435463	Takuya Kawaguchi	es	different-language
5333fd107d8de1f555807d2c26da81483c4c184929b787cd395b49c7f3cbdfc9	La otra cara costa principalmente de canciones instrumentales.	es	grammar-or-spelling
535ca0cffc5b8335bbb7e087809a78141623708327cb2d5e88509fff6e467f49	Las iniciales del manuscrito están pintados en varios colores y las rúbricas son rojas.	es	grammar-or-spelling
5339c206350eece444ed97c0d0e25627191b6206031aa1650633ae336243a9fc	Ninguna de las siguientes obras fueron diseñados por Richardson.	es	grammar-or-spelling
53425bc74dc36c5e58b9aa0e1a49f39977a798029a4e050082c023294cf21ec0	Pero Mahone se niega porque, ya no desea trabajar con esa gente.	es	difficult-pronunciation
536e6aa0f765c0653adb271960ca44f62f2ea9485358622e6942157179292ada	Las ventanas son románicas y tiene en la fachada un rosetón románico.	es	difficult-pronounce
538710acea894643e3b0020152bb7443e42cdad0da2e019492efea81921469ae	Estos transfieren la concesión a favor de la empresa británica John Meiggs y cía.	es	difficult-pronounce
538710acea894643e3b0020152bb7443e42cdad0da2e019492efea81921469ae	Estos transfieren la concesión a favor de la empresa británica John Meiggs y cía.	es	grammar-or-spelling
5398feea4bde8779166aeb977c99dd4a6b2244165b46d3f52acfd91c2f41666d	Siempre con mucha vegetación a todo lo largo de sus orillas.	es	difficult-pronounce
5398feea4bde8779166aeb977c99dd4a6b2244165b46d3f52acfd91c2f41666d	Siempre con mucha vegetación a todo lo largo de sus orillas.	es	different-language
5398feea4bde8779166aeb977c99dd4a6b2244165b46d3f52acfd91c2f41666d	Siempre con mucha vegetación a todo lo largo de sus orillas.	es	grammar-or-spelling
5387460050610bd4468e34ca33984ede39c7c0aac14bd5f18a9d1ca292cd4f07	Una víctima más.	es	difficult-pronounce
5387460050610bd4468e34ca33984ede39c7c0aac14bd5f18a9d1ca292cd4f07	Una víctima más.	es	different-language
538bdd556da75930c8856a2452f17aee8abb284e78b99636b0d7849d76970959	No es una de las sagas más famosas, pero se considera una historia entretenida.	es	offensive-language
538bdd556da75930c8856a2452f17aee8abb284e78b99636b0d7849d76970959	No es una de las sagas más famosas, pero se considera una historia entretenida.	es	different-language
5381e9401f43725f625889da299c6361bcbea8f06edd9b5b4b798129a1e5e2f2	Good Morning, Mickey!	es	different-language
53b319f60975c86ddcf98936ab5405f70fab59b539c29001d36111e3d4cac02d	R-No es gran prudencia.	es	grammar-or-spelling
53ff25f209e5d36a33b4291048a47556816b3834aefee21167554283bd9617a8	Su función es lleva el compás en la orquesta.	es	grammar-or-spelling
54112eab5531c6d7ebddf1720fbc6769d872a40a79ac9b922d667149954344b0	Burns, la Sra.	es	grammar-or-spelling
53eecf26acc1644d543d2f1ac3c42465c25fb56dae30566bffa522f374beec47	El desactivado ramal Puerto Diamante-Curuzú Cuatiá del Ferrocarril General Urquiza atraviesa la localidad.	es	grammar-or-spelling
53ec404fb4ecd61d54fe8171dfb7c083b34ccb1ae0ff0a5d3e1fb75404678a6f	Como Ministro Gobierno, protagonizó una dura gestión contra la corrupción policial.	es	grammar-or-spelling
53f48264bc2dde79dc80a605afc05aa499b73b9468e2ad7c66b9b70d5a176b01	Se contempla a lo largo del mismo toda de la bahía de Santander.	es	grammar-or-spelling
53cadafa6e6c43d3df253affce228055bd47940e0c2198db44c0198cc451cb01	Fue la cuarta ópera entera de Händel para la Royal Academy of Music.	es	different-language
53f54784c7f29ff0463df08ac31484505102d385ffaef8d2348b814d49af1569	El respeto a la diversidad no es pues ilimitado.	es	grammar-or-spelling
54485cfee5c79f8d338a0019bfdecae241006c9c43dcbac507ab18bbe0526c18	This Is a Knife!	es	different-language
545634b0fab3de58ade2463a97470fd99a7cdac565805c9a2d3865bf80e6c08d	Flores geminadas, en las axilas foliares de los extremos de las ramas, zigomorfas.	es	grammar-or-spelling
54612d18dbcf363d9f3e7f4033d4f88665d2d74d162ec66c4a99daeb5eccd722	Es utilizado como pesticida y como materia prima para la síntesis de varios productos.	es	offensive-language
54612d18dbcf363d9f3e7f4033d4f88665d2d74d162ec66c4a99daeb5eccd722	Es utilizado como pesticida y como materia prima para la síntesis de varios productos.	es	grammar-or-spelling
54612d18dbcf363d9f3e7f4033d4f88665d2d74d162ec66c4a99daeb5eccd722	Es utilizado como pesticida y como materia prima para la síntesis de varios productos.	es	different-language
54612d18dbcf363d9f3e7f4033d4f88665d2d74d162ec66c4a99daeb5eccd722	Es utilizado como pesticida y como materia prima para la síntesis de varios productos.	es	difficult-pronounce
5460975b66f37c3d456bed91ccecad3b02d36d7f8c357d7193e9ed05269dffd5	La serie de anime se basa en las novelas.	es	grammar-or-spelling
5477b3d87818c66d82e172bebb9b6e4c0b9ece08a2b88136c2f002fc2f32a65d	Flint lo libera y el dragón le lleve de vuelta a Varuna.	es	Error en la conjugación del verbo. Debe ser lleva y no lleve.
544f38b4f60947a542589d62479980e4e683ce9e9288351c4eef3bc83ce083ec	Y la película, como drama criminal, va a ninguna parte.	es	No tiene sentido la frase "Y la película, como drama criminal, va a ninguna parte"., es mejor "Y la película, como drama criminal, no va a ninguna parte".
547268fb4f8f531c8dd79d5f3ac9c06a6535b46e756bdc1489c69a7dfd2e2ae9	News" como una de los más extrañas lesiones de spring training.	es	grammar-or-spelling
54a4227d7398de76d41c2f546a1028c2669c40c0df3e91cd597fde3dc6105e5b	Además ofrece amplios campos de visión y una fácil adaptación.	es	grammar-or-spelling
54a4227d7398de76d41c2f546a1028c2669c40c0df3e91cd597fde3dc6105e5b	Además ofrece amplios campos de visión y una fácil adaptación.	es	different-language
54a4227d7398de76d41c2f546a1028c2669c40c0df3e91cd597fde3dc6105e5b	Además ofrece amplios campos de visión y una fácil adaptación.	es	difficult-pronounce
54a4227d7398de76d41c2f546a1028c2669c40c0df3e91cd597fde3dc6105e5b	Además ofrece amplios campos de visión y una fácil adaptación.	es	Geovanny Ramírez
5493571313467e40745309f9b46076dc35d1e815d916a26b1aa04156f6db466f	El lago tiene una costa compleja con muchas islas, largas penínsulas y profundas bahías.	es	difficult-pronounce
5493571313467e40745309f9b46076dc35d1e815d916a26b1aa04156f6db466f	El lago tiene una costa compleja con muchas islas, largas penínsulas y profundas bahías.	es	different-language
5493571313467e40745309f9b46076dc35d1e815d916a26b1aa04156f6db466f	El lago tiene una costa compleja con muchas islas, largas penínsulas y profundas bahías.	es	grammar-or-spelling
5493571313467e40745309f9b46076dc35d1e815d916a26b1aa04156f6db466f	El lago tiene una costa compleja con muchas islas, largas penínsulas y profundas bahías.	es	offensive-language
54a2948b112e05b983df13e07437a329c273b7b261aea72637c9e3c8be992856	Descendió con Central Español	es	offensive-language
54a2948b112e05b983df13e07437a329c273b7b261aea72637c9e3c8be992856	Descendió con Central Español	es	grammar-or-spelling
5435a761b575b76d2a34b0ff9e2916973b0069d566ef297f3222110e9c2f0779	Sigurd fue criado en Trøndelag.	es	difficult-pronunciation
54485cfee5c79f8d338a0019bfdecae241006c9c43dcbac507ab18bbe0526c18	This Is a Knife!	es	different-language
54c46462c3bbf838e5e0677c7be84a172595d6e7c954af6d510b8bcabf436800	Los vikingos entraron en la ciudad sin más resistencia.	es	me dice que la grabacion es muy silenciosa. ¿Posible problema del micro? En otras aplicaciones va bien
550cb090de1216f960c8d00d19d0ecbdf0ba067674b9de6b3de72687ef8586f6	High Speed!	es	different-language
54e00ab45e52f5e1d89ff229fd60a18cf2c2fbaa5b4ce6fdd6359ab016390795	Durante la se produjo el primer y único gran cambio en la vestimenta.	es	grammar-or-spelling
54e0ff97ff568b294d1ac6edec03d41716339fec9379b1a0971f713b58ac522d	Tenía sesenta y siete años, y pensaba que no escribir más obras.	es	grammar-or-spelling
55123da72ba1c48dfa347e75c9a99a3d72df2252928580b99ce82fa79f868439	Las inflorescencia paniculadas.	es	grammar-or-spelling
54e9fad62c0880d69993016fa441318ed619bfc784ba6f1049f0164629823a86	Maxim Integrated Products, Inc., retrieved from	es	different-language
54e00ab45e52f5e1d89ff229fd60a18cf2c2fbaa5b4ce6fdd6359ab016390795	Durante la se produjo el primer y único gran cambio en la vestimenta.	es	grammar-or-spelling
55490d0f5b32bb1c815b899c23f84235982c69e92eec37eded0353e656b22ae4	Con este dinero el futuro de la "ciudad" está asegurado.	es	La página no me permite enviar lo grabado
559c7de72e5fcad5e97e1334e963ba124500934e8f2832cc42244c3747c78096	Los primeros análisis los encontramos en autores de la Escuela de la Bauhaus.	es	El proyecto es profundamente negativo. No debemos enseñarle a las máquinas a entender nuestras lenguas. Debiéramos ensañarle a las personas a que entiendan y hablen las lenguas de otras personas.
55b6360f6ae25dd1e5dcbd14796661a0a9d4a9574bde3fc7ccca9a7f5941ac68	El museo es un organismo autónomo del Ayuntamiento de Argentona.	es	grammar-or-spelling
55c55bfcdc207b094cd1295988ef91dfa34d908d108d2125db124bde819cc1cd	Nació en la ciudad de Burgos, en la calle Fernán González.	es	no escucha
55c416bd6f082e3f491553d800accdf6db8dfb871cf7302bbb1bd1a349b2cf9b	Se especializó en Apocynaceae.	es	difficult-pronounce
55fd8f1dddae07bb11fd331426610318467b08d907ccae101f3762b5eff5a8ca	Se desempeña como mediapunta y actualmente juega en el Sheffield United.	es	Grabación silenciosa.
55dd1653e57ffebe3571da5eefaf5a155f1be6409959b54b53d5a2a25e9f394c	El individuo infiel, por lo tanto, hace exactamente lo contrario.	es	Falta el "de" en "una muestra DE estudiantes.."
560e880c0078f0c15d49690bb29eb53843dfd37ec63dd5863a34023b24a7f73e	Es diurna y arborícola, corre y trepa rápidamente sobre las ramas.	es	different-language
5644e7bdd8868d0ed65b9024cec0a42731111bee622c708595998ce60976c2f2	Gumucio es originaria del balneario de Algarrobo, donde reside actualmente.	es	grammar-or-spelling
560eecd0eb5c86da38b8051488edece42b6633f199b1bda0f8d74a258eb3dca8	En la naturaleza, la reproducción se da tras la puesta de sol.	es	grammar-or-spelling
5657cf760be13d8319ace8577acb61ca195ddf69e75e65ccd7efd4c877a9ea8d	Dos familias viven enfrentadas en un violento pueblo mexicano.	es	grammar-or-spelling
5651421db8ef52819db5885e1cb5746c53d9e84a3c660472cbd77b3fa883a5c7	En realidad se puede decir que en la nave "Victoria" solo hubo dos supervivientes.	es	grammar-or-spelling
5650b753d9ca1eb589782395f68dec48d54b43e6267b98701784610f716f7942	Esto fue seguido por una visita a su hogar ancestral en Siberia.	es	grammar-or-spelling
563f81a037c0833ffaa3352ab58f28510adae607bbcef3e44954575ea2f9dcdb	Se encuentran en África:Gabón.	es	grammar-or-spelling
5624e8b8af8d4e317a4c72a619b879d587c7efe83182e0fcefce434c1b6a8f0d	Ella está prometida con un silencioso londinense que ha desaparecido recientemente.	es	grammar-or-spelling
5630f0447888944f0063b659262ed292d091d2769a64a087baa26d2ab0796359	Se cultiva ahora el maíz, el frijol, los cítricos y los frutales.	es	grammar-or-spelling
563f9000e33deed09e01fc5e5072efadb5517c939c436994b3f6d794f795d604	Sus investigadores todavía encuentran en la actualidad trabajos publicados del autor.	es	grammar-or-spelling
564fc1d4180b0196a8e47d49ee3f1df48da82730dd814cf4e2ec6f934f523032	Fue rodada en Houston, Texas, y Los Ángeles, California.	es	grammar-or-spelling
564963cc76b19987882220b1b1e6d366e1669484b856f1bd6097e99bbee3bc71	Perteneciente a la provincia de Barcelona, en la comarca de La Noya.	es	grammar-or-spelling
5652e29bf9dc6d3304c48a7f5494def9810065f950c2c45b94a6773d89847488	Por distintos motivos una pareja no puede consumar el matrimonio.	es	grammar-or-spelling
56584d2cd027e74b0ad1cd51b38df75c88fda1d0606b900a08692e2f1040e355	Su fallecimiento dejó suspendido el proyecto que llevaba entre manos de publicar su diwan.	es	grammar-or-spelling
563549a57e3d43278c03b8a66d419c8c81a3b379a6033c5af58ac4803061aa38	Pero Mathis estaba en la Ciudad de New York cantando en clubes nocturnos.	es	grammar-or-spelling
56230d1ea7c6817dcacb6f2133823fb47c1d52e46a357e7e5cde0465bc16645a	Con el entorno de una playa y una casa de playa de madera.	es	grammar-or-spelling
562734e94eeaad4ea3d444b7a450df7db36be478404a70d75d79239ddd25533c	Gabriela es una mujer ejecutiva que tiene una vida normal.	es	offensive-language
5653f99e3ae9524e5bb8d1656062ffde53e8766f81ca6ba9cbfaa4bac8d769fe	La historicidad de este personaje es más que dudosa.	es	grammar-or-spelling
564bf36abf4d7da1f6d55739fa532a4ce3128719c54659ad7108869398d0640f	Están en negrita y rojo los meses en que fue líder de audiencia.	es	grammar-or-spelling
564591efbd73b6879b918c6a9d9cae1a3ae34b91f73d4d99e32e042b60619454	Se retiró a fin de año.	es	grammar-or-spelling
5638b92738be4118891288d7fdd8d0e1a8bcafb56ea5e5d04221cdbb2c1b65fe	Para las hernias más grandes y complejas, la operación ocurre bajo anestesia general.	es	grammar-or-spelling
5622c0fa3920851afc7052aa601ee8bb5453b4aeee784a2fb4b500b3d6ded3f7	Descansa en paz"".	es	grammar-or-spelling
563c8daab9498bf9f01656a4e1464e7ee55059d58e5c00e0a50ca0450b6b45ca	Sus operaciones usualmente tenían lugar en pequeños pueblos, donde los partisanos eran más fuertes.	es	grammar-or-spelling
5658304a844485c5fc6eefa5e915640f85cba202a34af395a4a5881dcf2a191a	Este último, dio como consecuencia la reformación de los Nuevos Mutantes.	es	grammar-or-spelling
564a0ace1d59cfa574a3cf1f37119f3c137fd5589238a7e1db8ed29a1abf011d	Hardy, a continuación, le preguntó si conocía la respuesta para las cuartas potencias.	es	grammar-or-spelling
5659de87382e6ab87c621a2fea6fccfc0691bc8c4a5f5ed2e6c7aae776ea3f4c	Brasil y Chile no le aplican esta calificación.	es	grammar-or-spelling
560c0275c1dc0caeaa6e8f4a3fdadad0a49c2ac3cd5fff07a2df4c35ad8a5475	Tiene un gran gusto y es un hombre muy brillante.	es	offensive-language
564e6740ebcc2abda426a17b44947faafac5950fa34f1e3a59b08502c25b6e22	Vive con su marido y dos niños en Cambridge.	es	offensive-language
56450c5e81658a684e1956013b32994a971f0d7d77f57227f99729f9d52279f8	Solo se pueden comprar dos velas mayores.	es	grammar-or-spelling
